Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1560762000.0 1308.0 NA 96 151 58 0 NA NA NA NA NA 168 184 81 0 NA NA NA NA NA 1541 1952 598 1243 NA NA NA NA NA 1703 2134 677 1328 NA NA NA NA
1560762000.0 1309.0 NA 102 307 0 NA NA NA NA NA NA 177 357 0 NA NA NA NA NA NA 821 2694 988 NA NA NA NA NA NA 908 2776 1018 NA NA NA NA NA
1560762000.0 131.0 54 84 263 NA NA NA NA NA NA 101 123 314 NA NA NA NA NA NA 1665 676 2414 NA NA NA NA NA NA 1741 747 2549 NA NA NA NA NA NA
1560762000.0 1310.0 NA 98 309 0 NA NA NA NA NA NA 177 358 0 NA NA NA NA NA NA 825 2673 968 NA NA NA NA NA NA 946 2765 1000 NA NA NA NA NA
1560762000.0 1311.0 NA 112 284 0 68 NA NA NA NA NA 175 335 0 104 NA NA NA NA NA 617 1751 1026 310 NA NA NA NA NA 688 2219 1106 360 NA NA NA NA
1560762000.0 1312.0 NA 101 306 0 NA NA NA NA NA NA 176 359 0 NA NA NA NA NA NA 798 2748 969 NA NA NA NA NA NA 884 2846 1002 NA NA NA NA NA
1560762000.0 1313.0 NA 111 314 0 NA NA NA NA NA NA 179 363 0 NA NA NA NA NA NA 672 3099 962 NA NA NA NA NA NA 744 3188 988 NA NA NA NA NA
1560762000.0 1314.0 NA 104 305 0 NA NA NA NA NA NA 176 358 0 NA NA NA NA NA NA 765 2721 972 NA NA NA NA NA NA 901 2841 1010 NA NA NA NA NA
1560762000.0 1315.0 NA 99 299 0 NA NA NA NA NA NA 172 352 0 NA NA NA NA NA NA 671 2507 942 NA NA NA NA NA NA 757 2638 978 NA NA NA NA NA
1560762000.0 1316.0 NA 93 302 0 NA NA NA NA NA NA 172 352 0 NA NA NA NA NA NA 670 2538 960 NA NA NA NA NA NA 781 2661 1000 NA NA NA NA NA
1560762000.0 1317.0 NA 95 301 0 NA NA NA NA NA NA 172 352 0 NA NA NA NA NA NA 681 2562 945 NA NA NA NA NA NA 790 2670 984 NA NA NA NA NA
1560762000.0 1318.0 NA 97 299 0 NA NA NA NA NA NA 172 352 0 NA NA NA NA NA NA 686 2484 936 NA NA NA NA NA NA 800 2589 976 NA NA NA NA NA
1560762000.0 1319.0 NA 99 299 0 NA NA NA NA NA NA 172 351 0 NA NA NA NA NA NA 688 2488 924 NA NA NA NA NA NA 777 2702 961 NA NA NA NA NA
1560762000.0 132.0 62 93 270 NA NA NA NA NA NA 117 126 318 NA NA NA NA NA NA 4755 788 2560 NA NA NA NA NA NA 5319 859 2704 NA NA NA NA NA NA
1560762000.0 1320.0 NA 94 302 0 NA NA NA NA NA NA 174 352 0 NA NA NA NA NA NA 693 2562 938 NA NA NA NA NA NA 777 2679 970 NA NA NA NA NA
1560762000.0 1321.0 NA 97 303 0 NA NA NA NA NA NA 174 353 0 NA NA NA NA NA NA 746 2678 960 NA NA NA NA NA NA 841 2807 1006 NA NA NA NA NA
1560762000.0 1322.0 NA 106 297 0 NA NA NA NA NA NA 174 355 0 NA NA NA NA NA NA 702 2669 956 NA NA NA NA NA NA 777 2773 991 NA NA NA NA NA
1560762000.0 1323.0 NA 100 286 0 NA NA NA NA NA NA 172 345 0 NA NA NA NA NA NA 654 2408 934 NA NA NA NA NA NA 735 2519 973 NA NA NA NA NA
1560762000.0 1324.0 NA 98 301 0 NA NA NA NA NA NA 177 360 0 NA NA NA NA NA NA 914 2771 997 NA NA NA NA NA NA 1012 2891 1042 NA NA NA NA NA
1560762000.0 1325.0 NA 104 299 0 86 NA NA NA NA NA 177 357 0 109 NA NA NA NA NA 729 2712 957 340 NA NA NA NA NA 798 2839 993 394 NA NA NA NA
1560762000.0 1325.1 NA 107 157 0 NA NA NA NA NA NA 177 192 0 NA NA NA NA NA NA 1986 2788 1260 NA NA NA NA NA NA 2136 3053 1334 NA NA NA NA NA
1560762000.0 1325.2 NA 97 307 0 NA NA NA NA NA NA 177 355 0 NA NA NA NA NA NA 881 2729 955 NA NA NA NA NA NA 971 2829 987 NA NA NA NA NA
1560762000.0 1325.3 NA 113 155 0 NA NA NA NA NA NA 177 187 0 NA NA NA NA NA NA 2000 2744 1239 NA NA NA NA NA NA 2176 2992 1330 NA NA NA NA NA
1560762000.0 1325.4 NA 99 307 0 NA NA NA NA NA NA 177 359 0 NA NA NA NA NA NA 865 2838 997 NA NA NA NA NA NA 967 2955 1039 NA NA NA NA NA
1560762000.0 1325.5 NA 154 0 NA NA NA NA NA NA NA 238 0 NA NA NA NA NA NA NA 3465 246 NA NA NA NA NA NA NA 3621 290 NA NA NA NA NA NA
1560762000.0 1325.51 NA 155 0 NA NA NA NA NA NA NA 231 0 NA NA NA NA NA NA NA 6449 641 NA NA NA NA NA NA NA 6839 735 NA NA NA NA NA NA
1560762000.0 1325.6 NA 203 NA NA NA NA NA NA NA NA 306 NA NA NA NA NA NA NA NA 5470 NA NA NA NA NA NA NA NA 5653 NA NA NA NA NA NA NA
1560762000.0 1325.7 NA 198 0 NA NA NA NA NA NA NA 302 0 NA NA NA NA NA NA NA 6167 218 NA NA NA NA NA NA NA 6341 254 NA NA NA NA NA NA
1560762000.0 1325.8 NA 196 0 NA NA NA NA NA NA NA 301 0 NA NA NA NA NA NA NA 5601 223 NA NA NA NA NA NA NA 5743 257 NA NA NA NA NA NA
1560762000.0 1326.0 NA 98 297 0 NA NA NA NA NA NA 175 354 0 NA NA NA NA NA NA 768 2610 963 NA NA NA NA NA NA 856 2736 1002 NA NA NA NA NA
1560762000.0 1327.0 NA 98 305 0 NA NA NA NA NA NA 175 354 0 NA NA NA NA NA NA 766 2650 963 NA NA NA NA NA NA 860 2768 1001 NA NA NA NA NA
1560762000.0 1328.0 NA 99 303 0 NA NA NA NA NA NA 178 357 0 NA NA NA NA NA NA 863 2835 968 NA NA NA NA NA NA 948 2959 1006 NA NA NA NA NA
1560762000.0 1329.0 NA 99 301 0 NA NA NA NA NA NA 175 355 0 NA NA NA NA NA NA 814 2612 981 NA NA NA NA NA NA 911 2753 1029 NA NA NA NA NA
1560762000.0 1329.1 NA 193 0 NA NA NA NA NA NA NA 289 0 NA NA NA NA NA NA NA 4924 214 NA NA NA NA NA NA NA 5088 250 NA NA NA NA NA NA
1560762000.0 133.0 65 87 267 NA NA NA NA NA NA 121 126 321 NA NA NA NA NA NA 6179 847 2707 NA NA NA NA NA NA 6983 917 2819 NA NA NA NA NA NA
1560762000.0 1330.0 NA 106 330 0 NA NA NA NA NA NA 176 372 0 NA NA NA NA NA NA 818 2601 988 NA NA NA NA NA NA 907 2716 1016 NA NA NA NA NA
1560762000.0 1331.0 NA 99 298 0 NA NA NA NA NA NA 176 356 0 NA NA NA NA NA NA 780 2676 978 NA NA NA NA NA NA 881 2930 1015 NA NA NA NA NA
1560762000.0 1332.0 NA 97 302 0 NA NA NA NA NA NA 177 358 0 NA NA NA NA NA NA 950 2726 1011 NA NA NA NA NA NA 1073 2850 1050 NA NA NA NA NA
1560762000.0 1333.0 NA 97 295 0 NA NA NA NA NA NA 175 353 0 NA NA NA NA NA NA 821 2587 978 NA NA NA NA NA NA 1013 2690 1012 NA NA NA NA NA
1560762000.0 1334.0 NA 101 301 0 NA NA NA NA NA NA 176 358 0 NA NA NA NA NA NA 824 2741 978 NA NA NA NA NA NA 923 2854 1014 NA NA NA NA NA
1560762000.0 1335.0 NA 100 299 0 NA NA NA NA NA NA 175 354 0 NA NA NA NA NA NA 738 2597 979 NA NA NA NA NA NA 840 2706 1016 NA NA NA NA NA
1560762000.0 1336.0 NA 96 314 0 NA NA NA NA NA NA 177 361 0 NA NA NA NA NA NA 1034 4037 980 NA NA NA NA NA NA 1131 4166 1010 NA NA NA NA NA
1560762000.0 1337.0 NA 104 317 0 NA NA NA NA NA NA 184 371 0 NA NA NA NA NA NA 1048 3442 986 NA NA NA NA NA NA 1174 3574 1019 NA NA NA NA NA
